idst,idstMember,filter
21980,22684,""
6,25991,""
15574,22995,""
2,15638,""
13092,19642,""
1,15406,""
13061,23073,""
2,17493,""
2,23879,""
2,14025,""
2,18647,""
2,19316,""
2,15540,""
1,15464,""
13082,15829,""
1,19010,""
13165,14120,""
13092,16313,""
2,15882,""
2,15790,""
1,17550,""
1,18089,""
1,17459,""
13932,16272,""
13346,14434,""
2,24467,""
1,18338,""
13121,25214,""
13932,15377,""
6,19567,""
2,25008,""
13108,17322,""
2,15169,""
16506,20360,""
26242,25483,""
2,13780,""
6,23209,""
22850,25699,""
13932,15884,""
6,21506,""
15864,22251,""
13035,14627,""
23589,19322,""
15864,18470,""
13932,14440,""
2,19540,""
16232,19180,""
15864,17390,""
13035,15930,""
15864,18021,""
1,15500,""
13162,14690,""
1,26303,""
6,14681,""
13127,15815,""
1,14750,""
13082,21614,""
13162,17922,""
6,19639,""
13923,25034,""
2,25513,""
13149,13334,""
6,21975,""
1,25460,""
13127,25611,""
2,25740,""
1,18208,""
1,17852,""
15864,17311,""
1,22722,""
13467,22576,""
13138,25806,""
6,15162,""
6,17298,""
19998,19286,""
13048,16488,""
13035,15366,""
13932,15107,""
13157,14510,""
6,14471,""
6,17699,""
13932,17945,""
13092,19291,""
15864,17853,""
1,22118,""
19975,25879,""
16232,16764,""
15864,22753,""
1,13761,""
13162,16196,""
13043,23318,""
2,16104,""
13070,24032,""
13064,15985,""
6,22945,""
15864,21534,""
13326,13527,""
2,24446,""
15864,17731,""
13148,22197,""
2,22524,""
16232,16730,""
13163,14864,""
13091,22947,""
1,20961,""
2,15265,""
13932,17684,""
16827,16935,""
13072,18054,""
13045,23153,""
6,15406,""
13044,23145,""
2,17767,""
13091,20473,""
15864,19127,""
6,26201,""
16506,16419,""
13071,15320,""
2,18264,""
15868,19267,""
6,23260,""
2,21439,""
2,25723,""
13070,26740,""
6,23971,""
1,15131,""
13932,15720,""
1,14707,""
23600,22182,""
1,17319,""
15864,19702,""
13219,22926,""
1,16849,""
2,15261,""
1,17113,""
13071,21386,""
13091,18130,""
23371,19528,""
2,25216,""
16506,18854,""
6,23189,""
2,26699,""
2,21707,""
1,21775,""
2,15523,""
13161,16374,""
13035,13430,""
6,23278,""
13035,14644,""
2,20423,""
23478,17331,""
1,23969,""
13108,23322,""
13346,13608,""
15864,17121,""
16232,17586,""
2,17505,""
6,21280,""
13163,16305,""
1,17586,""
13346,13915,""
1,21352,""
13082,24147,""
13911,13964,""
13346,13945,""
25399,18749,""
13162,24587,""
23050,20185,""
13070,21032,""
16506,19182,""
15864,16822,""
13092,16974,""
2,21598,""
23648,21046,""
14012,14697,""
1,21971,""
6,24615,""
13346,13791,""
1,24482,""
6,23166,""
2,24993,""
1,16726,""
1,25081,""
1,18833,""
6,18616,""
15575,14573,""
13219,19199,""
1,24180,""
13092,20151,""
1,25651,""
2,25051,""
13035,13438,""
1,21541,""
2,21089,""
2,19691,""
6,19966,""
13091,21461,""
2,17753,""
16232,23183,""
13035,14487,""
1,18203,""
13932,15779,""
16506,20365,""
2,26300,""
2,25454,""
2,19172,""
23706,24446,""
2,26050,""
13161,16371,""
1,25035,""
2,14116,""
13060,24172,""
6,22379,""
13148,13313,""
1,27014,""
2,21228,""
13932,14677,""
6,24318,""
13932,14392,""
13092,18097,""
1,21911,""
13083,25735,""
6,21956,""
1,14143,""
1,27063,""
2,24970,""
2,24939,""
23820,26420,""
6,13565,""
13119,15858,""
13035,13259,""
2,21806,""
2,16771,""
13161,25949,""
13126,25670,""
2,22779,""
2,23934,""
19845,21470,""
1,26550,""
15864,23138,""
1,19971,""
2,18382,""
16232,20725,""
13035,14549,""
13082,16807,""
16828,17104,""
13346,15504,""
13070,21890,""
13035,15887,""
16232,19789,""
6,23824,""
23611,18435,""
13138,18479,""
1,25102,""
2,21902,""
13932,13795,""
16506,19381,""
2,19353,""
16232,23155,""
15864,23184,""
15864,20955,""
15864,19810,""
6,24999,""
6,15499,""
16506,22741,""
1,21748,""
13070,16791,""
6,21076,""
2,18711,""
6,16716,""
1,16245,""
2,19167,""
13932,15423,""
13163,17000,""
13034,13667,""
1,23250,""
1,18689,""
1,20706,""
6,16135,""
15864,18335,""
1,18382,""
2,19505,""
19975,27091,""
16506,19324,""
6,24647,""
6,25539,""
19976,18235,""
13117,16396,""
13932,14555,""
13070,21752,""
15864,17383,""
1,16777,""
1,26630,""
13120,18230,""
13148,24946,""
13070,17246,""
6,22830,""
16506,22882,""
2,21320,""
2,25466,""
16232,18762,""
2,24720,""
1,15791,""
1,18234,""
13072,26387,""
23803,25696,""
16506,16914,""
6,26461,""
1,16239,""
16506,18280,""
13064,22676,""
2,18958,""
13091,19784,""
1,17805,""
13092,18807,""
13162,18442,""
13932,17284,""
13061,14888,""
13932,17658,""
6,21638,""
15864,20776,""
21429,22405,""
2,22285,""
16232,21842,""
16826,18077,""
13065,13360,""
13035,15374,""
13162,15094,""
15864,17622,""
13118,14466,""
6,25646,""
6,21028,""
6,19283,""
21429,21765,""
1,21313,""
21980,22157,""
20876,21509,""
13923,17950,""
2,26792,""
1,16361,""
1,19268,""
13073,21383,""
6,24196,""
2,23265,""
6,24358,""
16232,20575,""
24090,24144,""
6,26606,""
2,25851,""
1,23927,""
1,22383,""
23497,17336,""
1,23055,""
2,22033,""
6,22677,""
6,15639,""
13220,15999,""
1,24383,""
1,26833,""
2,21998,""
13091,20341,""
6,16842,""
16506,20722,""
13091,20311,""
13102,19835,""
16506,19667,""
1,18458,""
1,20060,""
2,22630,""
13064,23078,""
15864,21869,""
16232,19759,""
13932,13808,""
2,26564,""
16506,21096,""
15864,16701,""
23540,25759,""
16232,17580,""
1,26753,""
13035,15058,""
13065,25992,""
13061,14033,""
2,19142,""
13061,19945,""
2,21679,""
2,16529,""
13072,14475,""
6,18445,""
13440,15489,""
6,24089,""
2,26846,""
15864,22296,""
6,26393,""
13163,15506,""
2,22122,""
13117,14390,""
13219,19155,""
16506,20548,""
6,25517,""
6,25836,""
13083,25091,""
13072,23090,""
23051,17359,""
13617,13730,""
6,17127,""
4,24288,""
1,19441,""
13346,15613,""
13932,17915,""
13057,24486,""
6,27010,""
15864,19802,""
2,15391,""
1,21282,""
1,13681,""
15864,23182,""
16232,19569,""
13045,27018,""
13208,21379,""
13162,14534,""
1,18936,""
23050,18420,""
13193,13465,""
2,21916,""
6,22444,""
13035,13535,""
13160,16375,""
13467,22409,""
16506,19775,""
20876,21010,""
13149,19489,""
1,18511,""
13162,17925,""
15864,18131,""
13193,13460,""
15864,19597,""
1,21441,""
1,18702,""
6,21907,""
2,24277,""
13061,13895,""
1,24567,""
13162,14632,""
13035,15050,""
2,24724,""
23347,21946,""
23354,22727,""
2,17131,""
2,25134,""
13071,14906,""
1,13414,""
1,23040,""
2,18161,""
1,21194,""
6,24156,""
13045,19195,""
6,15467,""
2,24225,""
20519,20566,""
16506,17589,""
13092,18298,""
1,14517,""
1,24855,""
13156,13285,""
6,14775,""
13049,18865,""
6,26595,""
6,18566,""
6,20494,""
13108,23244,""
24090,24126,""
2,24168,""
14005,24413,""
2,14803,""
16232,19936,""
13040,14086,""
13049,14020,""
1,24294,""
13042,16658,""
1,25976,""
16506,19112,""
6,13368,""
13065,25944,""
1,15944,""
14608,16127,""
13932,15711,""
13163,18154,""
13048,14686,""
1,18892,""
13148,20280,""
16232,20743,""
13132,22249,""
13467,22414,""
1,14045,""
6,24344,""
16506,24362,""
2,13438,""
2,15834,""
1,24705,""
2,26141,""
1,16816,""
6,21768,""
6,21860,""
1,21128,""
2,26613,""
6,13289,""
6,17831,""
6,21772,""
2,21106,""
2,24030,""
6,15077,""
1,18565,""
13071,17247,""
13079,13907,""
13035,13779,""
13932,14180,""
2,18919,""
16498,18709,""
2,21665,""
13070,22236,""
15864,18216,""
6,25853,""
23839,23868,""
16232,16514,""
1,16821,""
15864,18425,""
13064,21628,""
21981,22357,""
15864,16547,""
16232,20170,""
13035,14390,""
6,19727,""
6,19783,""
6,20870,""
2,21495,""
2,20237,""
6,16261,""
2,17069,""
6,25022,""
13162,17535,""
16232,16849,""
13177,14454,""
1,16683,""
13932,15118,""
2,13340,""
6,25679,""
2,17296,""
6,17479,""
6,25842,""
2,17339,""
19846,22144,""
13159,15461,""
6,21815,""
6,18726,""
16506,18593,""
1,13755,""
6,16212,""
13932,14805,""
2,21005,""
16232,19462,""
1,16733,""
13156,14691,""
6,25588,""
13108,23858,""
6,21937,""
2,20158,""
13035,15041,""
6,20580,""
2,19183,""
13091,15833,""
15864,19033,""
2,21972,""
13035,19171,""
13073,20776,""
21042,25889,""
16506,19766,""
2,18143,""
13082,16774,""
6,14489,""
13201,26459,""
2,19961,""
6,15707,""
2,24394,""
6,21275,""
13163,14873,""
16506,18706,""
23445,21705,""
2,26129,""
1,24538,""
2,14296,""
6,21894,""
25230,26964,""
6,26972,""
1,22319,""
13060,26817,""
2,21996,""
15864,20543,""
1,26546,""
16506,18120,""
2,18079,""
2,21040,""
2,18674,""
16232,16548,""
13091,16965,""
2,17012,""
13057,24491,""
13960,15240,""
13082,25151,""
16232,19123,""
1,18550,""
13932,14802,""
13030,14671,""
13109,23026,""
6,24661,""
13035,15608,""
15864,22825,""
1,19749,""
6,21296,""
1,14805,""
2,22388,""
2,25977,""
16232,18428,""
6,18695,""
21100,21635,""
1,23086,""
2,21229,""
6,19162,""
16506,18592,""
2,15376,""
13035,15317,""
13134,17956,""
2,16789,""
2,16663,""
6,22142,""
1,13594,""
6,22400,""
6,20972,""
15864,20785,""
6,22326,""
2,25160,""
6,23145,""
1,20371,""
13140,20789,""
1,14776,""
2,22475,""
13932,13285,""
6,15959,""
6,16848,""
2,23063,""
13035,14740,""
2,21027,""
13083,15983,""
2,15641,""
1,18471,""
13072,24770,""
2,13782,""
13346,13720,""
6,25816,""
2,24237,""
13073,17586,""
13044,22222,""
2,16912,""
13061,14903,""
6,25330,""
6,14123,""
13167,25488,""
15864,22868,""
6,17757,""
15864,20401,""
13200,16544,""
16506,17605,""
15864,22040,""
6,24893,""
15363,14667,""
6,26354,""
13217,20760,""
13091,19441,""
1,23313,""
16506,20487,""
13116,15810,""
19976,26522,""
1,14117,""
13121,24311,""
13060,16510,""
16232,24158,""
1,14862,""
16232,17860,""
1,20592,""
13932,14711,""
6,16851,""
1,18618,""
13044,19070,""
1,13698,""
13035,13774,""
16232,24204,""
23620,24738,""
13042,26605,""
6,15173,""
13127,22153,""
19975,25461,""
13162,15799,""
2,13887,""
13220,20860,""
6,20200,""
16506,19711,""
16506,17684,""
6,18954,""
13149,15354,""
1,16391,""
13148,15084,""
6,23123,""
1,24471,""
1,16378,""
13932,13732,""
13071,22309,""
13035,15368,""
1,21645,""
13148,26353,""
6,22166,""
1,17849,""
2,26157,""
15864,21679,""
16506,22995,""
16232,22754,""
13082,13864,""
1,19574,""
13932,15456,""
13045,19669,""
6,25486,""
16232,19148,""
13070,21089,""
13035,13582,""
16232,16123,""
6,18502,""
6,25780,""
2,26075,""
13065,15978,""
6,16172,""
1,19717,""
6,17948,""
16232,16866,""
19975,16776,""
16232,18463,""
15864,24416,""
15864,19763,""
15864,18685,""
13042,16650,""
6,15912,""
19981,24415,""
16827,25933,""
6,22253,""
13071,22366,""
15864,19019,""
13932,14034,""
2,13530,""
13932,13316,""
25303,23991,""
1,24392,""
13072,18453,""
15864,17678,""
1,25836,""
2,19729,""
13120,24859,""
2,14778,""
15864,19037,""
13060,27097,""
1,15386,""
6,24292,""
13910,14726,""
1,14677,""
13092,20325,""
23050,25840,""
6,26613,""
13106,24006,""
1,16795,""
23743,18015,""
13072,21248,""
1,24341,""
1,16923,""
16232,17671,""
13932,14144,""
1,19800,""
2,15695,""
13119,15885,""
13072,26634,""
16506,19248,""
1,13786,""
13091,19294,""
15864,22977,""
1,18491,""
21100,24268,""
13035,14749,""
2,24847,""
13121,15637,""
1,19958,""
2,18200,""
16804,26067,""
13073,18521,""
2,23946,""
1,20648,""
23813,23245,""
6,20231,""
13061,13723,""
1,26656,""
2,19762,""
15864,24506,""
13071,17550,""
13072,22919,""
2,19582,""
2,19037,""
13065,14268,""
6,24019,""
13166,25232,""
13068,20500,""
6,17672,""
14618,14584,""
20677,20176,""
1,20517,""
2,18109,""
15864,17393,""
1,16681,""
2,26921,""
6,15865,""
1,17712,""
2,24940,""
25297,24020,""
13139,17211,""
13159,15454,""
1,23156,""
13044,22317,""
2,19310,""
2,23141,""
6,14682,""
1,13865,""
13468,21503,""
13201,26457,""
13163,14929,""
1,21343,""
15864,18731,""
6,17522,""
13035,14711,""
13121,24310,""
23621,18432,""
6,15549,""
16232,24402,""
6,15616,""
13071,21816,""
26118,26196,""
13057,18699,""
21042,26401,""
2,14658,""
6,24061,""
1,17843,""
6,15948,""
13932,15705,""
2,15561,""
21429,21442,""
23050,19208,""
2,19047,""
16506,22689,""
13035,14800,""
2,23125,""
13065,26782,""
23578,19057,""
1,25469,""
6,17526,""
13060,17761,""
13346,13777,""
16506,17336,""
13035,13851,""
13065,22673,""
2,24098,""
15864,21903,""
2,26154,""
1,15930,""
13035,17226,""
13092,16969,""
19871,19280,""
14609,19598,""
1,23886,""
13932,15756,""
2,13536,""
13121,16643,""
1,18462,""
1,14925,""
6,27027,""
2,19915,""
2,15258,""
16232,20146,""
16506,16559,""
2,24413,""
13107,16817,""
13162,16616,""
6,16861,""
13035,13819,""
6,19196,""
13061,15680,""
19845,20816,""
16232,17785,""
6,15165,""
1,23946,""
16232,19477,""
21980,22380,""
1,21667,""
6,25964,""
23622,18429,""
2,14513,""
6,19001,""
2,18263,""
2,25965,""
25183,25077,""
6,21529,""
13060,26322,""
1,17096,""
2,15831,""
2,14593,""
23582,19364,""
13072,18390,""
13162,16709,""
16827,18285,""
13072,24935,""
1,24587,""
13346,14030,""
2,21900,""
6,19146,""
1,21539,""
2,25864,""
1,24626,""
13064,21448,""
13048,14445,""
1,13247,""
13932,16279,""
15864,18484,""
1,22195,""
1,23877,""
23532,20671,""
13116,14186,""
2,18599,""
16232,20758,""
14004,16482,""
25406,16333,""
13063,13917,""
13162,16621,""
15864,20365,""
1,17248,""
15864,17839,""
6,25441,""
13071,21968,""
13217,25525,""
1,25140,""
19979,19488,""
1,18647,""
13932,15800,""
6,20370,""
13205,20364,""
6,14905,""
16506,24158,""
13932,15369,""
13127,25592,""
1,17790,""
13932,13252,""
16506,17041,""
13121,15640,""
1,14472,""
13932,14862,""
2,18860,""
1,19531,""
4,26514,""
6,13643,""
15363,15094,""
13092,20219,""
13346,13378,""
6,22042,""
15864,19613,""
16506,22871,""
13072,24819,""
13070,17261,""
6,26500,""
13932,13843,""
13035,15684,""
1,24489,""
2,24082,""
14005,25029,""
13035,13355,""
13091,20652,""
23510,25786,""
16506,17761,""
1,22992,""
6,16993,""
6,15204,""
13932,14269,""
16825,18066,""
16232,22816,""
13932,14878,""
13092,20673,""
6,14448,""
13034,13037,""
13060,22334,""
19876,17575,""
13116,16814,""
16506,16775,""
6,21988,""
13346,13244,""
13073,13427,""
2,22865,""
13157,13974,""
2,13711,""
6,24306,""
13078,13907,""
6,14342,""
1,25960,""
2,19801,""
1,17887,""
2,16316,""
1,18711,""
16506,18273,""
6,21350,""
25226,24705,""
13035,13696,""
23718,24297,""
2,13892,""
15864,18461,""
13044,24971,""
6,25540,""
13063,14029,""
1,20296,""
15864,18036,""
16506,18890,""
6,16250,""
1,20231,""
13932,15664,""
13217,13789,""
13070,22606,""
19997,21647,""
1,15077,""
6,15524,""
1,26063,""
1,17481,""
2,26678,""
6,22058,""
13346,13559,""
13035,14029,""
6,18544,""
2,22162,""
6,15841,""
6,26033,""
13061,13856,""
16232,22705,""
20415,21126,""
2,21736,""
13083,23944,""
16232,22548,""
2,19235,""
13092,17139,""
13163,17430,""
6,20270,""
6,25989,""
1,23826,""
13045,25333,""
6,21035,""
6,15779,""
6,22751,""
23714,22549,""
15864,18724,""
6,15554,""
1,20325,""
6,26959,""
6,14385,""
24090,24092,""
25698,24933,""
13074,24036,""
1,22158,""
2,13714,""
6,23227,""
23570,19951,""
13045,24183,""
1,14877,""
23590,21631,""
16506,22361,""
2,15033,""
1,18427,""
13070,17405,""
1,25759,""
6,14758,""
1,24679,""
13035,14454,""
6,21672,""
13035,14574,""
6,25703,""
1,22874,""
13149,21806,""
2,25036,""
15864,23862,""
6,21160,""
1,18989,""
1,22119,""
6,22407,""
2,13951,""
1,24745,""
16826,21182,""
13060,18716,""
2,13300,""
6,20316,""
2,14800,""
2,14271,""
26288,20958,""
16506,22751,""
2,19564,""
15864,16770,""
13118,14460,""
6,18732,""
2,18414,""
6,24756,""
6,16757,""
20425,20750,""
6,20909,""
13117,14180,""
23050,25948,""
13073,14330,""
6,25999,""
13118,15265,""
2,18665,""
15864,21155,""
6,21270,""
6,16246,""
16506,18522,""
13097,23156,""
13161,15446,""
1,17445,""
2,16393,""
1,23177,""
2,14867,""
6,25140,""
20229,22705,""
2,24731,""
2,19358,""
15864,18706,""
2,22970,""
16232,21184,""
1,25058,""
23605,23857,""
16506,18785,""
13932,17941,""
1,19351,""
13163,15386,""
13346,13881,""
6,24084,""
13932,15822,""
25175,25111,""
2,15436,""
23627,22073,""
6,16025,""
15864,16251,""
15864,23872,""
15864,20656,""
16506,19951,""
19992,17271,""
13091,19653,""
6,15909,""
6,22681,""
15864,21569,""
13932,14187,""
6,18884,""
16506,21076,""
15864,19113,""
6,26080,""
13346,13647,""
2,16161,""
13071,21238,""
6,16918,""
1,23174,""
13118,15133,""
6,19103,""
6,16461,""
13346,13914,""
15864,21287,""
16232,20226,""
2,17783,""
13346,14473,""
21042,26079,""
1,26363,""
1,13232,""
13059,15140,""
1,22267,""
16232,20308,""
1,14672,""
13932,19469,""
13220,21684,""
2,19805,""
6,21811,""
15864,16338,""
2,14058,""
1,17440,""
23575,21567,""
13091,20264,""
2,21708,""
6,17919,""
6,26159,""
13070,21764,""
13932,13234,""
1,20645,""
16232,17068,""
6,20052,""
16827,17103,""
13064,16987,""
2,21357,""
6,19305,""
1,26792,""
13149,24683,""
6,17403,""
6,23817,""
25357,22789,""
1,16744,""
1,14491,""
13048,15136,""
16506,19233,""
13932,14048,""
2,22550,""
2,23279,""
13091,19435,""
13061,15957,""
15864,18736,""
13159,17360,""
13108,24406,""
2,22356,""
1,24169,""
13932,14519,""
2,17052,""
6,21005,""
16232,20638,""
13932,16333,""
16506,17162,""
13932,15493,""
1,15856,""
13097,13516,""
13035,14044,""
13092,26776,""
6,25802,""
6,16829,""
13126,25631,""
23569,19213,""
13065,22795,""
13127,25646,""
15864,19240,""
18547,18519,""
6,16306,""
13201,19238,""
13118,26952,""
1,18130,""
15864,19654,""
6,18173,""
13035,18958,""
15864,22959,""
2,24254,""
16506,19833,""
13042,19130,""
1,27037,""
1,18620,""
16506,19247,""
1,15989,""
2,16396,""
2,14269,""
1,15202,""
1,18099,""
13060,26943,""
16506,21847,""
6,18255,""
1,17136,""
2,16197,""
2,21351,""
24090,24123,""
2,21237,""
13932,14060,""
13932,14033,""
15864,18753,""
16232,22914,""
16232,23868,""
23522,18393,""
13068,19730,""
16232,19145,""
13070,21899,""
6,17523,""
23648,21195,""
6,13747,""
6,14895,""
23537,22359,""
1,27038,""
6,14032,""
1,20119,""
16232,20897,""
1,17003,""
13092,20466,""
13060,14722,""
16506,16385,""
2,26401,""
13071,26801,""
2,17675,""
6,15917,""
2,14851,""
15575,24800,""
13116,14378,""
16232,19203,""
23585,21855,""
25403,18291,""
2,22886,""
13220,21862,""
2,26014,""
2,15072,""
13346,13939,""
16506,16902,""
26219,26106,""
1,26892,""
6,17232,""
1,20495,""
13091,19440,""
13440,22515,""
6,24885,""
2,25523,""
2,24687,""
13172,17087,""
13118,18553,""
15864,19087,""
2,23068,""
2,15234,""
13064,26039,""
13052,13705,""
16506,22765,""
16232,17669,""
2,18598,""
1,20625,""
2,25708,""
13098,18815,""
16506,20752,""
16232,20928,""
2,16969,""
1,17189,""
16232,17345,""
16506,18752,""
16506,17345,""
2,21181,""
23341,26525,""
6,19681,""
13163,16614,""
2,19593,""
6,20680,""
20876,25955,""
13932,14886,""
1,18660,""
2,16741,""
6,20685,""
13932,15332,""
13540,13901,""
2,15891,""
14005,16482,""
1,13973,""
19888,26020,""
2,14325,""
13932,19478,""
13932,15656,""
14008,16275,""
6,21398,""
1,22883,""
1,26198,""
6,18660,""
16232,20127,""
2,19350,""
16232,17972,""
2,26444,""
1,26747,""
21429,21440,""
2,15444,""
6,18626,""
1,26900,""
6,13754,""
13219,15996,""
6,17389,""
2,26720,""
13064,14051,""
16506,20401,""
13035,15777,""
16232,18526,""
13120,15627,""
1,21689,""
6,25448,""
1,16286,""
21101,23262,""
1,21337,""
16232,21311,""
6,22529,""
2,13855,""
1,24460,""
15864,21367,""
2,21969,""
6,20467,""
2,18097,""
15864,19151,""
1,22925,""
1,15684,""
13932,15974,""
1,21234,""
13083,18554,""
2,15953,""
13932,15054,""
2,24448,""
1,26901,""
13044,22367,""
21981,22533,""
2,21608,""
6,14329,""
26267,24085,""
13082,13557,""
2,15073,""
2,18094,""
15864,22818,""
6,26758,""
2,21846,""
6,17340,""
6,24639,""
13060,16238,""
13218,21768,""
23051,25863,""
13467,22426,""
6,14803,""
6,26546,""
13932,18091,""
16232,19308,""
16232,17635,""
2,17489,""
2,20833,""
1,19825,""
2,22700,""
1,15761,""
2,15364,""
2,19472,""
6,14059,""
15864,17730,""
2,22445,""
15864,17875,""
13082,17767,""
25278,24231,""
21622,22786,""
13542,13537,""
2,19287,""
16232,18078,""
13162,17542,""
2,22711,""
6,17251,""
2,24079,""
13070,17241,""
13060,15680,""
13932,17818,""
13163,18188,""
13064,23232,""
6,23323,""
2,24557,""
13220,26910,""
20876,18977,""
15864,17871,""
13163,15795,""
6,16768,""
13468,13480,""
16506,20587,""
15864,24178,""
15864,17085,""
1,16191,""
1,17661,""
19976,20267,""
25184,25080,""
13162,16212,""
6,21234,""
2,26284,""
13109,24203,""
6,22077,""
13071,22038,""
13035,15975,""
2,24870,""
13126,25655,""
16232,21343,""
2,19012,""
2,14224,""
2,18464,""
13060,18946,""
2,15697,""
16232,16384,""
1,18633,""
1,14447,""
6,16192,""
13468,22550,""
13064,22587,""
13073,18980,""
2,18566,""
1,24878,""
6,17223,""
13072,16981,""
1,24841,""
13083,25431,""
6,17071,""
6,22512,""
6,19765,""
2,17530,""
1,24939,""
2,16879,""
15864,17485,""
13091,17407,""
1,17580,""
2,21935,""
16506,21063,""
2,23086,""
16232,21209,""
1,13886,""
15864,21045,""
6,13262,""
13922,26445,""
2,25917,""
2,16245,""
13092,23830,""
6,19435,""
23372,23277,""
2,21358,""
13091,19420,""
13071,20441,""
13061,14804,""
13107,25448,""
6,14196,""
4,22648,""
16506,18521,""
6,18453,""
13201,24611,""
13065,17790,""
1,20836,""
16500,19038,""
13126,18383,""
6,20057,""
13052,13255,""
6,22959,""
16232,19363,""
13162,15358,""
13126,25627,""
13065,26312,""
6,24412,""
16232,22699,""
16506,17578,""
1,23991,""
13346,15359,""
13097,20863,""
6,20339,""
1,26370,""
6,17729,""
1,22598,""
16506,17942,""
13071,16377,""
6,19016,""
6,15247,""
16232,19365,""
13065,19009,""
1,22657,""
16506,19828,""
1,17183,""
15576,15262,""
23386,20726,""
1,18082,""
1,26108,""
13932,15860,""
16506,17057,""
20677,20180,""
6,22607,""
15864,19717,""
19845,21745,""
15864,19350,""
13932,13275,""
6,13234,""
6,16547,""
6,17126,""
1,14111,""
15864,17666,""
13060,14736,""
